gras,0.055044457,-0.49010676,-0.397636,-0.2982822,0.45837176,0.41298145,-0.39785498,-0.28111994,0.28045237,0.34719265,-0.37838596,0.15745082,0.27169985,-0.17851497,-0.41235623,0.40037337,0.17031941,-0.23761818,-0.24822512,0.5061037,-0.22829798,0.5120171,-0.47509527,0.39434505,-0.20807011,-0.53673136,0.40936434,-0.40939182,-0.21425739,0.4320188,0.07286903,-0.2917652,0.20107104,-0.1517588,0.5160684,0.24111833,0.3186922,-0.2525148,-0.18796882,0.27131927,-0.246737,0.42229214,0.23550081,-0.569746,0.48557568,-0.28373393,0.29481912,0.53300285,0.22059003,-0.26356614,0.17834282,-0.28602156,-0.27213466,-0.67532647,0.32624167,-0.67459476,-0.3548373,0.3520922,-0.036291927,-0.3135879,-0.35951042,0.524788,0.03528747,0.40382153,-0.6165109,-0.18121585,-0.34223753,-0.1246594,0.20315067,-0.057541512,0.62888974,0.62750065,0.4856811,0.5303787,0.27700448,0.3805173,0.039589174,0.1479486,-0.35653025,0.3158548,-0.3933849,0.5701427,0.38195097,0.51481473,-0.1120767,0.29547605,0.23081471,-0.15754777,-0.023228556,-0.33685604,0.19605845,-0.033105202,0.3580502,-0.5554219,-0.34741142,0.44079548
frais,0.17761154,-0.06866265,0.029781288,-0.3215771,0.4629437,0.39155713,-0.12155093,-0.54274917,0.082630634,0.31158566,-0.13197511,0.06662695,0.17276049,8.3357096e-05,-0.38366717,0.36181363,0.28621927,-0.24047323,-0.22301206,-0.013082241,-0.24613614,0.33788514,-0.2526507,0.48648986,-0.4986562,-0.37236136,0.4861935,-0.11312153,0.48977607,0.3192074,0.4124481,-0.1266759,0.36121732,-0.2792788,0.31037164,0.38451278,0.008879894,-0.28937998,-0.40570492,0.15925463,-0.06661632,0.3228445,0.4018137,-0.44558147,0.22482409,-0.3737283,0.17961454,0.38083053,0.21787998,-0.45466462,0.24335426,-0.15776202,-0.50463575,-0.5042571,0.17234504,-0.44174916,-0.5128506,0.091282465,0.10430016,-0.09479204,-0.36564937,0.56743264,0.27621907,0.26232636,-0.17057228,-0.14343747,-0.3948541,-0.15457928,0.37127665,0.39071906,0.33434838,0.32453868,0.42807007,0.16686411,0.20082805,-0.43541524,0.3052193,-0.6640552,-0.42467,-0.19596231,-0.33952767,0.30107337,0.30469394,0.17567654,-0.4803369,0.14795554,0.26310986,-0.34550995,0.5334075,-0.1873968,0.19880961,0.022082977,0.34826905,-0.2528853,-0.1577429,0.19651751
agrume,-0.13132215,-0.13227466,-0.06242539,-0.09934123,-0.051132545,0.14475894,-0.16564663,-0.012543585,0.11165291,0.13647535,-0.07115704,0.2080281,0.19645643,-0.034730885,-0.068585455,0.10147792,-0.010121781,-0.20901778,-0.034425065,0.081343584,-0.2067768,0.17752258,-0.11007662,0.20886487,-0.046221647,-0.14543557,-0.062036134,-0.14843401,0.13844442,0.055989146,0.22792096,-0.16395463,0.080109715,-0.16194917,-0.0064181816,0.15429519,0.10747346,-0.15074039,-0.17317034,0.07368545,-0.061133854,-0.032156922,0.11106458,-0.10833992,0.1055744,0.19416152,0.16008674,0.109961845,0.029968888,-0.04521584,-0.0037317332,-0.17293899,-0.13242066,-0.16811904,0.038413394,-0.07479119,-0.072779015,0.1559994,0.2063395,-0.16569021,-0.23982063,0.038027532,0.16166294,0.32023415,0.11129368,0.22531483,-0.127911,-0.10980155,0.124357745,0.13362527,0.11828351,0.051690888,0.092068374,-0.020672988,0.103033416,-0.116567805,0.10954143,0.2727002,-0.19615023,-0.16552663,-0.1502319,0.045804925,0.19880375,0.08164668,-0.07038431,0.21213691,0.16179898,-0.1910258,-0.1126388,-0.092628025,0.19493456,-0.10218881,0.011633551,-0.15962711,-0.15486908,0.11309576
balsamique,-0.012749564,-0.12528563,0.040600322,-0.13454235,0.0473822,0.13292748,-0.11390478,0.07481028,0.07334775,0.11810866,-0.15263183,0.1849502,0.1278444,-0.26456904,-0.061627686,0.04197397,0.23001693,-0.15637621,-0.11171794,0.2786838,-0.04910864,0.15877816,-0.122015744,-0.014341641,0.09838565,-0.014971595,-0.10685302,-0.12910137,0.089653894,0.15644522,0.11279671,-0.06715484,0.087350905,-0.19219536,-0.104181215,0.05243416,0.24262288,-0.11286288,-0.1963917,0.21612474,-0.13315678,-0.06517522,0.10454072,-0.02394687,-0.017311666,0.1514421,0.15573159,0.006039383,0.21286367,0.009116134,0.1326853,-0.17398044,-0.1257379,0.027399532,0.20961753,-0.013073191,-0.06587073,0.12035105,0.16758102,-0.2060102,-0.04518815,-0.0469309,0.16989145,0.1915822,0.21252364,-0.015137229,-0.12053689,-0.14302039,0.20013042,0.15309285,-0.013674222,0.16047871,0.04685744,-0.1739915,0.09172352,0.23195948,0.13291293,0.19338429,-0.085813895,-0.17761713,-0.075365946,0.024892364,0.12502676,0.052356638,-0.11927484,0.19770189,0.023297487,-0.04953595,-0.27738303,-0.17432967,0.27769676,0.019040558,0.04471238,0.07596217,-0.109632716,0.12781367
rose,-0.21585517,-0.10790929,-0.21515529,-0.10711612,0.077114925,0.15924141,-0.04736666,-0.03228752,0.104825005,0.19553712,-0.24386284,0.10503203,0.10677871,-0.15974505,-0.03839185,0.08449978,-0.10475229,-0.08661297,-0.2307683,0.19187325,-0.13875967,0.060440637,-0.10846543,0.15187128,-0.033285692,-0.010354507,0.08716323,-0.053258732,-0.07460675,0.12260899,0.081986725,-0.03612965,0.019003015,-0.13549036,0.0729926,0.11833377,0.11312586,-0.1749336,-0.09138352,0.11406466,-0.24756546,0.16239361,0.12837546,-0.20878121,0.16429533,-0.0049323533,0.18813734,0.16408,0.09949529,-0.0995644,-0.109217465,-0.081514314,-0.040989693,-0.2068223,0.064611115,-0.047594514,-0.17039585,0.16181833,0.14468226,-0.09825435,-0.20885532,0.05633819,0.049796663,0.075542435,-0.29997393,0.17294991,-0.096870214,-0.007096175,0.086756766,0.009134674,0.10730502,0.23268563,0.2051578,0.22276312,0.0591326,0.0011957372,-0.05383042,0.029287646,-0.22921559,0.29826817,-0.12051378,0.11282417,-0.00070252083,0.20267366,-0.12447608,0.035095006,-0.026682613,-0.05219617,-0.002042044,-0.11262539,0.10998717,-0.13014817,0.14684805,-0.18060596,-0.1809268,0.15111111
fruitàcoque,-0.34573835,-0.3050204,-0.34246716,-0.52446866,0.17868854,0.0469005,-0.31436044,-0.051537696,0.10435662,0.25713044,-0.2803674,0.37802052,0.14353062,-0.47418737,-0.28781828,0.20289224,0.3804627,-0.4510005,-0.41999808,0.14844349,-0.19346961,0.27775308,-0.26884785,0.08217671,-0.062331006,-0.26560113,0.36582905,-0.39440355,-0.45850915,0.48035026,0.22339788,-0.25240958,0.29893374,-0.33308342,0.37867182,0.18215731,0.2936942,-0.17627782,-0.022201166,0.32636058,-0.24443364,0.29981935,0.28027594,-0.22741045,-0.06013976,-0.35714614,0.38279235,0.25427663,0.5132269,0.014273901,-0.102655225,-0.32894453,0.089798436,0.11481874,0.35610554,-0.011182405,-0.21698678,0.19610947,0.29362255,-0.46533766,-0.038381457,0.047748566,-0.36616686,0.46980542,-0.018217813,0.10701735,-0.2860884,-0.0823705,0.3692798,0.27873325,0.32267615,0.030832887,0.092364,0.26516607,0.215943,0.7832667,-0.111527056,0.4728993,0.09473866,0.24758345,-0.18449907,0.312729,0.3715549,0.10340272,-0.16133721,0.20680743,0.2759459,-0.26131156,-0.072375685,-0.3293441,0.4847194,-0.2197279,0.19867827,-0.19405828,-0.18656415,0.49525636
terre,-0.16963498,-0.13897431,-0.010579804,-0.0040195026,0.13280754,-0.06589359,-0.010764331,-0.103422955,-0.010564938,0.13190114,-0.005458232,0.12291303,0.007137963,-0.119869396,-0.106568396,0.13898727,0.14235078,-0.12035461,-0.048046976,0.12936537,-0.13004214,-0.0641663,0.014264682,0.09128792,-0.31342658,-0.16904002,0.040258408,-0.07637218,-0.07979429,0.095786564,0.1777944,-0.14994405,0.13600102,-0.08611454,0.064879134,0.048974223,0.19544625,-0.030628834,-0.20347714,0.27157316,-0.1335571,0.114044935,0.21826394,-0.0067804605,-0.028619714,-0.18948092,0.2365647,-0.13281356,0.027392155,-0.19150427,0.17463878,0.06165455,-0.1488484,-0.040659938,0.17847908,0.080292016,-0.06011204,0.057163585,-0.18837738,-0.20423143,0.033064768,-0.039039068,0.19164957,-0.38687545,-0.07625292,-0.22839506,0.019238178,-0.14870141,0.16859438,0.19950342,0.044541325,-0.21207193,0.16588543,0.13221925,0.0766915,-0.11954994,0.14369212,-0.11529906,-0.10591251,0.11276445,-0.025825832,-0.040420946,0.21017072,0.09754145,-0.20664245,-0.030842848,0.21484534,-0.21049008,0.22075504,-0.167287,0.109643534,-0.16653216,0.102792256,-0.06145083,-0.21105938,0.052295998
huile,-0.030474812,-0.3608894,-0.30254003,-0.34852463,0.3296175,0.34656703,-0.17419583,-0.25862193,0.17180723,0.31497875,-0.39373174,0.20018785,0.18146016,-0.18942118,-0.18844801,0.30476668,0.13820359,-0.20116052,-0.42175046,0.5036038,-0.0010666344,0.24472114,-0.45958686,0.14348069,0.026823716,-0.17531751,0.44809264,-0.130394,-0.395342,0.5166065,0.06435056,-0.13937013,0.14299655,-0.23923385,0.34969047,0.094147354,0.15960896,0.010548841,-0.34623146,0.3046622,-0.35084885,0.39169115,0.27657828,-0.37414387,0.37871477,-0.41581136,0.16831955,0.3019174,0.5062149,-0.30724835,-0.05206012,0.024389341,-0.24274896,-0.4711455,0.17639351,-0.41808003,-0.20199543,0.104676634,-0.26858196,-0.20715992,-0.17730539,0.17400151,-0.34135208,0.11519503,-0.41598254,-0.36390066,-0.3219063,-0.17493749,0.25763735,0.022690596,0.421436,0.54957503,0.4370845,0.5676726,0.19313914,0.6254748,-0.09859724,-0.19246441,-0.38079447,0.5595314,-0.2030288,0.2782756,0.29056108,0.41139752,-0.1482438,0.16090354,0.020367444,-0.07313529,0.047676474,-0.23276506,0.21500602,-0.09477395,0.2898235,-0.3552791,-0.23344895,0.16830763
légume,-0.392468,-0.30609715,-0.3603876,-0.46978286,0.42050326,0.22594354,-0.1968041,-0.33365428,0.22491433,0.28951448,-0.10591302,0.2615845,0.31235713,-0.079621166,-0.2733912,0.363164,0.44065028,-0.10360919,-0.36646104,0.09574873,-0.17127532,0.19436456,-0.35372365,0.35284767,-0.33257803,-0.19631132,0.54138,-0.23840103,-0.46090195,0.32048693,0.43107533,-0.2018675,0.4353727,-0.4168242,0.254904,0.29736406,0.060672164,-0.09754038,-0.2640686,0.025285661,-0.27383006,0.34142095,0.36194783,-0.36765793,0.24001287,-0.67302454,0.228084,0.24947914,0.42335916,-0.48091805,-0.117752016,-0.13852395,-0.39401314,-0.10126512,0.13789356,-0.29285488,-0.30268896,0.024266377,-0.51271904,-0.25737405,-0.16633132,0.16980883,-0.45866007,-0.090752944,0.024564177,-0.6092251,-0.18791427,-0.34639916,0.3949682,0.4187653,0.31585348,0.26561353,0.19392459,0.44267875,0.440713,0.32302198,0.06409621,-0.47548068,-0.2863512,0.5141606,-0.16902432,0.24831885,0.3562569,-0.14734496,-0.42755997,0.24549235,0.14263676,-0.3819032,0.15297854,-0.19655521,0.17750749,-0.44659036,0.2881161,-0.20202023,-0.41704208,0.33415547
crème,-0.08676656,-0.25097334,0.03347463,-0.16015601,0.24788561,0.24403237,-0.254497,0.098326005,0.17504418,0.3294143,-0.28426343,0.34022164,0.4072618,-0.47851324,0.05251274,-0.0053982027,0.43322337,-0.2769432,-0.005229853,0.5319613,-0.16513202,0.117915675,-0.08132163,-0.11060326,-0.080876365,-0.098954886,0.18359701,-0.23700503,-0.07325712,0.30482545,0.2912864,-0.107657015,0.1679073,-0.31452227,0.069928065,0.3340584,0.34478915,-0.10465252,-0.15383705,0.5623846,-0.04563746,0.1285531,0.26243365,-0.22600566,-0.035492197,-0.15808856,0.15363978,0.10382594,0.46607757,0.066300415,0.080550954,-0.36758393,-0.1791457,0.053379174,0.389727,0.016337086,-0.1799792,0.36935315,0.45561725,-0.3420859,-0.11443643,-0.07934013,0.24769863,0.38511688,-0.22391798,0.45549253,-0.503457,-0.15815204,0.35798436,0.41770878,0.176478,0.21601345,-0.076452196,0.010554507,0.22021468,-0.099332295,0.07951394,0.091777,-0.14926308,-0.012596527,-0.23960471,0.0645502,0.07273188,0.23025227,-0.11862402,0.34673774,0.14498022,-0.41815466,-0.44024032,-0.1294079,0.06303215,0.26147187,0.2825586,0.024798945,0.055215627,0.16358802
poudré,-0.17014793,-0.015809905,-0.18187414,0.07334134,0.22433797,0.16315094,-0.060334507,-0.18031013,-0.014611211,0.15511106,-0.16376194,0.10134012,0.034555938,-0.23719537,-0.03992722,0.1464994,0.100238144,-0.21250351,-0.2377584,0.13471523,-0.15477681,0.08609174,-0.11770816,0.032292776,-0.36229163,-0.08642843,0.109548256,0.03430286,0.39370158,0.09328964,0.3613429,-0.19858459,0.18254706,-0.36457354,0.29807234,0.10237133,0.19636771,-0.085405685,-0.19121905,0.19970661,-0.13234201,-0.012741751,0.21191484,0.11884655,0.21360898,-0.2751152,-0.0057476107,0.05945372,0.17827155,-0.25498077,0.011353509,-0.30717364,-0.090263315,-0.1455749,0.23428506,-0.017774822,-0.15943919,0.067103945,0.20341644,-0.19339937,-0.1836049,0.10894923,0.3485242,0.21940853,-0.026070535,0.14013,0.047746975,-0.21970388,0.121968865,0.30534795,-0.040612333,-0.03256844,-0.03282138,0.08967848,0.09809331,-0.44703242,0.23383829,-0.20396253,-0.026586734,0.05399503,-0.117736,0.08809821,0.046604723,0.11248181,-0.20689869,0.114149265,0.28172535,-0.16613165,0.37867168,-0.10633983,-0.052496534,-0.24565259,0.10195032,-0.13305691,-0.024793176,0.18300392
baie,-0.07085331,-0.11825392,0.03922926,-0.12986504,-0.0010856427,0.02979001,0.005316533,-0.10893315,0.08693928,0.089648835,-0.13416882,0.0238408,0.008862488,0.080509,-0.11201075,0.17952198,0.110155426,-0.16074881,-0.029742885,-0.022658022,-0.015101951,0.20410256,-0.16017519,0.099280536,-0.13561521,-0.119016364,0.04616335,-0.20778917,0.20760296,0.08074273,0.038224228,-0.02623187,0.12533185,-0.10468165,0.007723294,0.18214792,0.10820536,-0.15033709,-0.13695422,0.072321735,-0.13274011,0.07105,0.16545245,-0.1649569,0.06620738,-0.0019271001,-0.02035534,0.13195793,-0.012284472,-0.031242851,0.16149041,-0.056132775,-0.13500935,-0.19920018,0.16785388,-0.10357396,-0.10287656,0.24476427,0.10588908,-0.047919583,-0.028452918,0.11652103,0.1498315,-0.004887689,-0.15984595,0.13706896,-0.07469793,-0.17429401,0.16516656,0.10622308,0.063918546,0.18578392,0.08017423,0.10254452,0.11905548,-0.090105005,0.010669921,-0.08306913,-0.10751149,-0.012694895,-0.09051308,0.17728329,-0.012657972,0.16180319,-0.17699073,0.066057585,0.14109689,-0.066560805,0.2001423,-0.11277592,-0.028795755,-0.13713887,0.15354353,-0.10043359,-0.08259347,0.18921348
